wikiStats|el

redirects|1161
template|Πρότυπο:Μουσικό είδος
count|56
properties|8
p|καταγωγή|28
p|συναφή είδη|44
p|είδη|32
p|bgcolor|56
p|μουσικοί|20
p|όργανα|55
p|τόπος γέννησης|55
p|όνομα|56

template|Πρότυπο:Infobox αγώνισμα στους Νορδικούς Αγώνες Κλειστού Στίβου
count|7
properties|17
p|διεξαγωγή|7
p|τρέχονγυναικών|7
p|αγώνισμα|7
p|χρυσάσυνολικάχώρα|7
p|image|7
p|χρυσάανδρώνχώρα|7
p|ενημέρωση|7
p|άθλημα|0
p|διοργανώσεις|7
p|χρυσάγυναικώνχώρα|7
p|ΡΑγυναικών|7
p|χρυσάαθλητήςγυναικών|7
p|caption|7
p|χρυσάαθλητήςανδρών|7
p|τρέχονανδρών|7
p|είδος|7
p|ΡΑανδρών|7

template|Πρότυπο:Κουτί πληροφοριών σχολείο
count|7
properties|182
p|υποδιευθυντής|0
p|χρηματοδότηση|0
p|μέσο_τμήμα |0
p|ψευδώνυμο|1
p|τμήμα|0
p|κωδικός|0
p|γλώσσα|0
p|αλλοδαποί|0
p|επικεφαλής|0
p|θρησκευτική_συσχέτιση|0
p|γυμνασιάρχης|0
p|νηπιαγωγείο|0
p|χώρος|0
p|εκπαιδευτική_αρχή|0
p|αριθμός|0
p|διευθυντής|2
p|ιερέας|0
p|γ_γυμνασίου|0
p|ελεύθερη_ετικέτα5|0
p|έκλεισε|0
p|αρωγός|1
p|εποπτεία|1
p|άλλη_τάξη|0
p|εξειδίκευση|0
p|σχολάρχης|0
p|εισαγωγικές|0
p|επικεφαλής2|0
p|προσωπικό|1
p|νομαρχία|0
p|πανελλήνιες|0
p|προϊστάμενος|1
p|τέρμινο|0
p|β_γυμνασίου|0
p|άνθρωποι_κλειδιά|0
p|ιθαγενές_όνομα|1
p|ιστοσελίδα|2
p|τελειόφοιτοι|0
p|υποδιευθυντής2|0
p|άλλο|0
p|κοσμήτορας|0
p|αρχή|0
p|ελεύθερη_ετικέτα2|0
p|αίθουσες|0
p|εγγραφή|0
p|γνωμικό_μετάφραση|0
p|καθιερώθηκε|1
p|τρίτη|0
p|περιοχή|1
p|χώρα|5
p|τουρνουά|0
p|λεύκωμα|0
p|σύστημα|0
p|φύλο|1
p|γυμνάσιο|0
p|αντίπαλοι|0
p|πιστοποίηση|0
p|ελεύθερη_ετικέτα1|0
p|ιδρυτής|2
p|υποσημείωση|0
p|ελάχιστη_ηλικία|1
p|σύμβουλοι_σπουδών|0
p|σχολάρχης2|0
p|βαθμοί_εισαγωγικών|0
p|άλλη_τάξη1|0
p|βοηθός_διευθυντής|0
p|γ_λυκείου|0
p|ομάδες|0
p|τετάρτη|0
p|δόγμα|0
p|προϊόντα|0
p|σπουδαστές|0
p|τεα|0
p|ακαδημαϊκό_προσωπικό|1
p|αριθμός_μαθητών|2
p|λεζάντα2|0
p|εμβαδόν|0
p|περιγραφή_εικόνας|1
p|έκτη|0
p|λατινικό_όνομα|1
p|σπίτια|0
p|εγκαινιάστηκε|0
p|μαθητές|0
p|προϋπολογισμός|0
p|μέγεθος_εγκαταστάσεων|0
p|υποδιευθυντής3|0
p|α_λυκείου|0
p|συμμαθητές|0
p|βοηθοί_διευθυντές|0
p|τάξεις|0
p|δευτέρα|0
p|αθλητισμός|0
p|δημοσίευση|1
p|εγγεγραμμένοι|0
p|τύπος|2
p|α_γυμνασίου|0
p|επιδότηση |0
p|ελεύθερη_ετικέτα4|0
p|εικόνα2|0
p|τμήματα|0
p|τοποθεσία|1
p|σχ_επικεφαλής|0
p|εμβατήριο|0
p|κατηγορία|0
p|βαθμολογία|0
p|υποδιευθυντής4|0
p|εν_ενεργεία_επικεφαλής_καθηγητών|0
p|ομάδα|1
p|μασκότ|0
p|αρχιεπιστάτης|0
p|σχολάρχης1|0
p|λογότυπο|2
p|ειδικός|0
p|ηλικίες|0
p|ταχυδρομικός_κώδικας|2
p|επικεφαλής_καθηγητών|0
p|προσφερόμενα_τμήματα|0
p|μέγεθος_εικόνας|3
p|νομός|1
p|προεδρεύων|0
p|β_λυκείου|0
p|εγκαταστάσεις|0
p|άτομα|0
p|λεζάντα|0
p|λύκειο|0
p|λεζάντα1|0
p|πρόγραμμα|0
p|άλλη_τάξη2|0
p|γνωμικό|1
p|τύπος_εγκαταστάσεων|0
p|εθνική_κατάταξη|0
p|διεύθυνση|2
p|ιδρύθηκε|6
p|δημοτικό|0
p|εικόνα1|0
p|αθλήματα|0
p|ύμνος|1
p|όνομα|6
p|υπάλληλοι|1
p|εικόνα|0
p|συνεργασία|0
p|διευθυντής_εγκαταστάσεων|0
p|σχολικά_χρώματα|0
p|διδασκόμενες_τάξεις|0
p|σχολικό_συμβούλιο|0
p|απόφοιτοι|0
p|πέμπτη|0
p|μέγιστη_ηλικία|1
p|κοινότητες|0
p|τύπος_προγράμματος|0
p|σχολική_επιτροπή|0
p|ελεύθερη_ετικέτα3|0
p|υπεύθυνος_διοίκησης|0
p|ιστότοπος|2
p|κέρδη|1
p|νομπελίστες|0
p|δίδακτρα|0
p|ελεύθερη_ετικέτα|0
p|γλώσσα_διδασκαλίας|1
p|κατάταξη|0
p|διευθύντρια|0
p|πρώτη|0
p|καθεστώς|0
p|σλόγκαν|0
p|χρώματα|0
p|ιστοδιεύθυνση|1
p|εφημερίδα|0
p|λυκειάρχης|0
p|συντεταγμένες|0
p|όραμα|0
p|τεστ|0
p|αναλογία|0
p|δωρεές|0
p|όνομα_εικόνας|3
p|ετήσια_δίδακτρα|0
p|πρόεδρος|1
p|ώρες|0
p|υποδιευθυντής1|0
p|αριθμός_υπαλλήλων|0
p|πόλη|5
p|πληροφορίες|0
p|διδάσκαλοι|0
p|λεζάντα_λογότυπου|0

template|Πρότυπο:Πλαίσιο πληροφοριών μονάρχη
count|1069
properties|88
p|πατέρας|829
p|τόπος_ανακ|0
p|ψευδώνυμο|0
p|ημερομηνία_ανακήρυξης2|0
p|απασχόληση|1
p|τόπος_στέψης5|1
p|σημειώσεις|0
p|ημερομηνία_ανακήρυξης|0
p|τόπος_ανακήρυξης2|0
p|περίοδος_εξουσίας2|125
p|τίτλος_ευγένειας|58
p|αντιβασιλέας5|0
p|διάδοχος|771
p|μάχες|1
p|τίτλος2|128
p|τόπος_στέψης|81
p|διάδοχος4|7
p|είδος_οίκου|0
p|ημ_ανακ4|0
p|ημερομηνία_στέψης2|19
p|αντιβασιλέας|1
p|οίκος|1
p|επίγονοι|573
p|τόπος_ανακ2|0
p|προκάτοχος4|6
p|ψευδώνυμα|3
p|εθνικότητα|48
p|μητέρα|722
p|υποσημειώσεις|0
p|τόπος_στέψης4|5
p|ημερομηνία_ανακήρυξης3|0
p|προκάτοχος5|0
p|ημ_ανακ3|0
p|τόπος_ανακ5|0
p|ημερομηνία_στέψης5|1
p|ημερομηνία_στέψης4|4
p|περίοδος_εξουσίας3|40
p|αντιβασιλέας2|1
p|άλλο_όνομα|1
p|θρησκεία|320
p|τόπος_ανακήρυξης5|0
p|σύζυγος|722
p|τόπος_ανακ4|0
p|διάδοχος3|34
p|περιγραφή_εικόνας|1
p|τόπος_θανάτου|692
p|ημ_ανακ|0
p|ημ_ανακ2|0
p|υπογραφή|89
p|προκάτοχος2|98
p|περίοδος_εξουσίας|837
p|ημερομηνία_ανακήρυξης4|0
p|τίτλος5|2
p|ημερομηνία_στέψης3|9
p|προσωνύμια|5
p|alt|1
p|τόπος_γέννησης|698
p|περίοδος_εξουσίας4|8
p|τόπος_ανακήρυξης4|0
p|διάδοχος2|101
p|τόπος_ταφής|405
p|τίτλος4|8
p|ημ_γέννησης|931
p|αντιβασιλέας3|0
p|μέγεθος_εικόνας|313
p|τόπος_ανακήρυξης|0
p|τόπος_ανακ3|0
p|λεζάντα|424
p|τόπος_στέψης2|11
p|ημερομηνία_ανακήρυξης5|0
p|προκάτοχος3|34
p|ημ_θανάτου|908
p|ημ_ανακ5|0
p|όνομα|1066
p|εικόνα|0
p|τόπος_ανακήρυξης3|0
p|περίοδος_εξουσίας5|2
p|προσωνύμιο|0
p|άλλος_τίτλος|13
p|πλήρες_όνομα|118
p|τίτλος|906
p|βασιλικός_οίκος|789
p|προκάτοχος|778
p|διάδοχος5|1
p|αντιβασιλέας4|0
p|τόπος_στέψης3|7
p|ημερομηνία_στέψης|123
p|τίτλος3|40

template|Πρότυπο:Physics particle
count|3
properties|7
p|TR|0
p|BL|0
p|anti|0
p|1|0
p|link|1
p|BR|0
p|TL|0

template|Πρότυπο:Infobox consortstyles
count|1
properties|5
p|επίσημηπροσφώνηση|1
p|διπλωματικήπροσφώνηση|1
p|εναλλακτικήπροσφώνηση|1
p|εικόνα|0
p|βασιλικό όνομα|1

template|Πρότυπο:Πληροφορίες μουσικού φεστιβάλ
count|2
properties|12
p|name|0
p|image_size|0
p|χρόνια ενεργό|1
p|μουσικό είδος|1
p|τοποθεσία|1
p|alt|0
p|λεζάντα|1
p|εικόνα|0
p|ιδρυτές|1
p|ιστότοπος|1
p|ημερομηνίες|1
p|music_festival_name|0

template|Πρότυπο:Κουτί πληροφοριών αθλητικής διοργάνωσης
count|91
properties|47
p|footnotes|13
p|confed_cup|4
p|website|74
p|last_season|5
p|current_season|68
p|qualification|0
p|related_comps|19
p|President|2
p|inaugural|31
p|levels|41
p|image|0
p|founded|77
p|most_champs|64
p|sponsor|3
p|replaced|1
p|teams|52
p|current_season2|0
p|confed|1
p|Formerly|4
p|fame|0
p|singles|1
p|country|64
p|formerly|1
p|continents|0
p|folded|7
p|continent|63
p|Founder|18
p|upcoming_season|1
p|Director|1
p|countries|2
p|logo|33
p|sport|89
p|ceo|5
p|promotion|13
p|caption|6
p|divisions|1
p|domestic_cup|15
p|Replaced|0
p|champion|70
p|owner|0
p|pixels|51
p|title|89
p|relegation|21
p|width|1
p|venue|0
p|motto|7
p|TV|18

template|Πρότυπο:Πληροφορίες ορειβάτη
count|40
properties|35
p|τελικοί|0
p|ψευδώνυμο|0
p|βάρος|1
p|name|1
p|υψηλότερο redpoint|1
p|τύπος αναρρίχησης|5
p|imagesize|1
p|υψηλότερος μπούλντερ|1
p|ιστοσελίδα|5
p|εθνικότητα|28
p|medaltemplates|0
p|ενημέρωση|30
p|γνωστές διαδρομές|2
p|απόσυρση|0
p|εκπαίδευση|2
p|υψηλότερος βαθμός|1
p|μέγεθος εικόνας|1
p|παγκόσμια|0
p|επάγγελμα|15
p|alt|0
p|ημερομηνία γέννησης|36
p|τόπος θανάτου|21
p|headercolor|0
p|λεζάντα|16
p|υψηλότερη επιτόπου|1
p|show-medals|2
p|γνωστός για|23
p|πρώτες αναβάσεις|16
p|ύψος|1
p|τόπος γέννησης|29
p|όνομα|31
p|εικόνα|0
p|ημερομηνία θανάτου|22
p|μείζονες αναβάσεις|2
p|κατοικία|0

template|Πρότυπο:Κουτί φανταστικής τοποθεσίας
count|3
properties|16
p|locations|0
p|people|1
p|name|2
p|source|1
p|genre|1
p|imagesize|1
p|image|1
p|color text|0
p|colour text|0
p|color|0
p|last|0
p|creator|1
p|caption|2
p|colour|2
p|first|0
p|type|2

template|Πρότυπο:Επαρχία (Σιέρρα Λεόνε)
count|14
properties|10
p|ελ|14
p|αγ|14
p|περιφέρεια|8
p|έκταση|14
p|Χάρτης|0
p|πρωτεύουσα|14
p|πληθυσμός|14
p|λχ|0
p|συντεταγμένες|14
p|πυκνότητα|14

template|Πρότυπο:Infobox non-profit
count|1
properties|61
p|footnotes|0
p|tax_id|0
p|organization_logo|0
p|mission|1
p|coordinates|0
p|map_size|0
p|services|0
p|method|0
p|Non-profit_logo|0
p|website|0
p|area_served|1
p|name|1
p|founder|0
p|malt|0
p|location|0
p|map_caption|0
p|subsid|0
p|Non-profit_type|0
p|extinction|0
p|map|0
p|image_size|1
p|image|1
p|founded|1
p|formation|0
p|location_city2|0
p|mcaption|0
p|organization_name|0
p|endowment|0
p|location_city|0
p|products|0
p|registration_id|0
p|former name|0
p|num_employees|0
p|map_alt|0
p|dissolved|0
p|organization_type|0
p|image_alt|0
p|focus|1
p|alt|0
p|num_members|0
p|location_country|0
p|caption|0
p|fields|0
p|revenue|0
p|homepage|1
p|num_volunteers|0
p|location2|0
p|location_country2|0
p|owner|0
p|Non-profit_slogan|0
p|type|1
p|origins|0
p|map2|0
p|key_people|1
p|non-profit_slogan|0
p|organization_motto|0
p|Non-profit_name|0
p|motto|0
p|founded_date|0
p|msize|0
p|product|0

template|Πρότυπο:4TeamBracket-Tennis3-v2
count|1
properties|33
p|RD2-score2-3|1
p|RD1-team2|1
p|RD1-score3-1|1
p|RD2-score1-3|1
p|RD1-seed3|1
p|RD2-team1|1
p|RD1-score1-3|1
p|RD1-score4-2|1
p|RD2-score1-1|1
p|RD1-score3-2|1
p|RD1-seed4|1
p|RD2-score2-2|1
p|RD1-team4|1
p|RD1-seed1|1
p|RD1|1
p|RD2-team2|1
p|RD2-score2-1|1
p|RD2-seed2|0
p|RD1-score2-1|1
p|RD1-score4-1|1
p|RD1-score3-3|1
p|RD2|1
p|RD1-score1-1|1
p|RD2-seed1|0
p|RD1-team1|1
p|RD1-score2-3|1
p|RD1-team3|1
p|RD1-score1-2|1
p|RD1-seed2|1
p|RD1-score4-3|1
p|group1|0
p|RD1-score2-2|1
p|RD2-score1-2|1

template|Πρότυπο:Ήπειρος
count|6
properties|13
p|χώρες|3
p|Πληθυσμός|1
p|ώρα|4
p|demonym|0
p|έκταση|5
p|unrecognized|1
p|internet|2
p|γλώσσες|1
p|εικόνα|0
p|πόλεις|2
p|list_countries|0
p|dependencies|1
p|πυκνότητα|4

template|Πρότυπο:Κουτί πληροφοριών κολλέγιο
count|3
properties|51
p|χρηματοδότηση|0
p|ψευδώνυμο|0
p|θρησκευτική_συσχέτιση|0
p|παλαιότερες_ονομασίες|1
p|διευθυντής|1
p|ειδικός_τίτλος|0
p|έκλεισε|0
p|σχολάρχης|0
p|διδακτορικοί|1
p|ιθαγενές_όνομα|1
p|ιστοσελίδα|2
p|κοσμήτορας|0
p|χώρα|2
p|άλλοι|1
p|ακαδημαϊκοί|2
p|σπουδαστές|1
p|περιγραφή_εικόνας|0
p|λατινικό_όνομα|1
p|συνεργασίες|1
p|αθλητισμός|0
p|εγγεγραμμένοι|0
p|τύπος|1
p|τοποθεσία|2
p|αξίωμα|0
p|λογότυπο|0
p|μέγεθος_εικόνας|2
p|νομός|1
p|προεδρεύων|0
p|εγκαταστάσεις|1
p|λεζάντα|0
p|γνωμικό|1
p|γνωμικό_αγγλικά|1
p|συγγενές_ίδρυμα|1
p|αθλήματα|0
p|προπτυχιακοί|1
p|όνομα|2
p|εικόνα|0
p|συνεργασία|0
p|Ίδρυση|0
p|διοικητικός_υπεύθυνος|0
p|διοικητικοί|1
p|μεταπτυχιακοί|2
p|χρώματα|1
p|διαμέρισμα|0
p|υποσέλιδο|0
p|mascot|0
p|συντεταγμένες|0
p|όνομα_εικόνας|2
p|πρόεδρος|1
p|πόλη|2
p|λεζάντα_λογότυπου|0

template|Πρότυπο:Κουτί πληροφοριών οργάνωσης
count|145
properties|92
p|διαλύθηκε|0
p|διοικητικό συμβούλιο|2
p|θυγατρικές|4
p|map_size|1
p|μέλη|44
p|νομική υπόσταση|5
p|γλώσσα|22
p|membership|2
p|σκοπός|13
p|website|4
p|name|10
p|διάδοχος|3
p|malt|0
p|map_caption|4
p|size|9
p|bgcolor|0
p|συγχωνεύτηκε|0
p|προσωπικό|1
p|map|15
p|άνθρωποι κλειδιά|5
p|κύριο όργανο|10
p|image|10
p|ιστοσελίδα|115
p|τίτλος αρχηγού|55
p|formation|6
p|τίτλος αρχηγού3|4
p|map2_size|0
p|περιοχή|56
p|υποσημειώσεις|0
p|μητρική οργάνωση|10
p|fgcolor|0
p|mcaption|0
p|ιδρυτής|7
p|υποσημείωση|0
p|map2_caption|0
p|σύνθημα|17
p|πεδίο δράσης|0
p|image_border|0
p|όνομα αρχηγού|30
p|διάλυση|8
p|leader_name|3
p|ίδρυση|127
p|είδος οργάνωσης|0
p|τύπος οργάνωσης|86
p|όνομα αρχηγού4|1
p|τίτλος αρχηγού4|1
p|προϋπολογισμός|1
p|έδρα|68
p|υπηρεσίες|3
p|μέγεθος εικόνας|62
p|επαγγελματική ονομασία|0
p|map_alt|0
p|region_served|4
p|αποσχίσεις|0
p|δημοσίευση|0
p|τύπος|1
p|προηγούμενη ονομασία|1
p|όνομα αρχηγού3|4
p|κατάσταση|4
p|language|1
p|εθελοντές|0
p|αριθμός προσωπικού|0
p|συντομογραφία|44
p|τοποθεσία|17
p|alt|0
p|τοπική ονομασία|6
p|headquarters|4
p|fields|0
p|γενικός γραμματέας|3
p|λεζάντα|14
p|γλώσσες|3
p|ιδρύθηκε|0
p|αριθμός εθελοντών|0
p|όνομα|128
p|εικόνα|0
p|συνεργασία|44
p|παρατηρήσεις|0
p|συγχώνευση|0
p|όνομα αρχηγού2|12
p|ιδρυτές|4
p|πεδία|0
p|type|9
p|map2|0
p|προκάτοχος|2
p|τίτλος αρχηγού2|14
p|σλόγκαν|0
p|παλαιότερη ονομασία|0
p|map2_alt|0
p|συντεταγμένες|0
p|msize|0
p|προηγουμένως|0
p|πεδίο|2

template|Πρότυπο:Πόλη (Βουλγαρία)
count|54
properties|22
p|pushpin_map_caption|0
p|πλάτος σημαίας|0
p|map_caption|0
p|Ιστοσελίδα|43
p|μήκος|17
p|υψόμετρο|52
p|επαρχία|53
p|πλάτος|17
p|δήμος|3
p|έκταση|34
p|δήμαρχος|3
p|πλάτος εμβλήματος|1
p|Μέγεθος εικόνας|0
p|έτος απογραφής|52
p|σημαία|7
p|έμβλημα|15
p|πληθυσμός|53
p|όνομα|53
p|εικόνα|0
p|θέση|1
p|χάρτης|0
p|ιθαγενές όνομα|46

template|Πρότυπο:USGS
count|5
properties|6
p|author|0
p|source|0
p|url|1
p|article|1
p|comment|0
p|accessdate|1

template|Πρότυπο:Player3
count|3
properties|12
p|pos|3
p|year|2
p|m|3
p|num|3
p|nat2|0
p|date|2
p|note|3
p|link|0
p|nat|3
p|kgs|2
p|inj|0
p|month|2

template|Πρότυπο:Νομοί Γαλλίας
count|13
properties|22
p|πληθ-έτος|12
p|image|0
p|ιστοσελίδα|0
p|περιοχή|12
p|ημ_δημ|12
p|υπονομαρχία|11
p|καντόνια|12
p|έκταση|12
p|εκλογικές_περιφέρειες|12
p|νομάρχης|10
p|διαμερίσματα|12
p|σημαία|11
p|πρωτεύουσα|12
p|έμβλημα|11
p|πληθυσμός|12
p|κωδικός_νομού|12
p|όνομα|12
p|Λεζάντα|0
p|Εικόνα|0
p|χάρτης|0
p|πυκνότητα|12
p|πρόεδρος_γεν_συμ|11

template|Πρότυπο:Πρόσωπο της αρχαιότητας
count|112
properties|46
p|πατέρας|106
p|τόπος_ανακ|3
p|περίοδος_εξουσίας2|16
p|διάδοχος|82
p|μάχες|22
p|τίτλος2|12
p|διάδοχος4|0
p|ημ_ανακ4|0
p|οίκος|97
p|επίγονοι|76
p|τόπος_ανακ2|0
p|προκάτοχος4|0
p|εθνικότητα|97
p|μητέρα|66
p|προκάτοχος5|1
p|ημ_ανακ3|0
p|τόπος_ανακ5|0
p|περίοδος_εξουσίας3|3
p|σύζυγος|45
p|τόπος_ανακ4|0
p|διάδοχος3|2
p|τόπος_θανάτου|23
p|ημ_ανακ|2
p|ημ_ανακ2|0
p|προκάτοχος2|7
p|περίοδος_εξουσίας|70
p|τίτλος5|0
p|τόπος_γέννησης|11
p|περίοδος_εξουσίας4|0
p|διάδοχος2|9
p|τόπος_ταφής|3
p|τίτλος4|0
p|ημ_γέννησης|14
p|μέγεθος_εικόνας|4
p|τόπος_ανακ3|0
p|λεζάντα|15
p|προκάτοχος3|2
p|ημ_θανάτου|38
p|ημ_ανακ5|0
p|όνομα|111
p|εικόνα|0
p|περίοδος_εξουσίας5|0
p|τίτλος|105
p|προκάτοχος|80
p|διάδοχος5|1
p|τίτλος3|4

template|Πρότυπο:Κουτί πληροφοριών διεθνές διασυλλογικού ποδοσφαίρου
count|6
properties|36
p|caf super cup|0
p|uefa super cup|0
p|ΟΥΕΦΑ Σούπερ Καπ|0
p|image|0
p|Αφρο-Ασιατικό πρωτάθλημα|0
p|club|0
p|european cup|0
p|uefa cup|0
p|ΟΥΕΦΑ Γιουρόπα Λιγκ|0
p|club world cup|0
p|caf confederation cup|0
p|πρώτη συμμετοχή|5
p|ΟΥΕΦΑ Ιντερτότο|0
p|ήπειρος|5
p|cup winners' cup|0
p|continent|0
p|intertoto cup|0
p|Διηπειρωτικό Κύπελλο|0
p|intercontinental cup|0
p|african cup|0
p|Σούπερ Καπ Ποδοσφαίρου Αφρικής|0
p|ομάδα|5
p|Κύπελλο Κυπελλούχων|0
p|caption|0
p|Afro-Asian cup|0
p|caf cup|0
p|λεζάντα|0
p|εικόνα|0
p|title|0
p|first entry|0
p|last entry|0
p|Παγκόσμιο Κύπελλο Συλλόγων|0
p|clubname|0
p|Κύπελλο Πρωταθλητριών Ποδοσφαίρου Αφρικής|0
