id,lang,prefix,total,good,views,edits,users,admins,ts,loclang,images,loclanglink,activeusers,version,si_mainpage,si_base,si_sitename,si_generator,si_phpversion,si_phpsapi,si_dbtype,si_dbversion,si_rev,si_case,si_rights,si_lang,si_fallback8bitEncoding,si_writeapi,si_timezone,si_timeoffset,si_articlepath,si_scriptpath,si_script,si_variantarticlepath,si_server,si_wikiid,si_time,method,http,status,si_linkprefix,si_linktrail,si_git-hash,si_logo,si_favicon,si_servername,si_git-branch,ratio
107,Mongolian,mn,113053,26345,2,832160,98795,5,"2025-10-19 00:08:44",&#1052;&#1086;&#1085;&#1075;&#1086;&#1083;,1341,"&#1052;&#1086;&#1085;&#1075;&#1086;&#1083; &#1093;&#1101;&#1083;",264,1.28.0-wmf.13,"ÐÒ¯Ò¯Ñ€ Ñ…ÑƒÑƒÐ´Ð°Ñ",https://mn.wikipedia.org/wiki/%D0%9D%D2%AF%D2%AF%D1%80_%D1%85%D1%83%D1%83%D0%B4%D0%B0%D1%81,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ð°,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,mn,,,UTC,,/wiki/$1,/w,/w/index.php,,//mn.wikipedia.org,mnwiki,,8,200,a,,,,//mn.wikipedia.org/static/images/project-logos/mnwiki.png,https://mn.wikipedia.org/static/favicon/wikipedia.ico,mn.wikipedia.org,,0.2330
17,Sicilian,scn,55986,26241,0,768865,48706,4,"2025-10-19 00:08:46",Sicilianu,1077,Lingua_siciliana,83,1.28.0-wmf.13,"PÃ ggina principali",https://scn.wikipedia.org/wiki/P%C3%A0ggina_principali,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,scn,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//scn.wikipedia.org,scnwiki,,8,200,a,,,,//scn.wikipedia.org/static/images/project-logos/scnwiki.png,https://scn.wikipedia.org/static/favicon/wikipedia.ico,scn.wikipedia.org,,0.4687
253,"Bishnupriya Manipuri",bpy,63453,25092,0,895126,27435,2,"2025-10-19 00:08:42","&#2439;&#2478;&#2494;&#2480; &#2464;&#2494;&#2480;/&#2476;&#2495;&#2487;&#2509;&#2467;&#2497;&#2474;&#2509;&#2480;&#2495;&#2479;&#2492;&#2494; &#2478;&#2467;&#2495;&#2474;&#2497;&#2480;&#2496;",35,&#2476;&#2495;&#2487;&#2509;&#2467;&#2497;&#2474;&#2509;&#2480;&#2495;&#2479;&#2492;&#2494;&#32;&#2478;&#2467;&#2495;&#2474;&#2497;&#2480;&#2496;,20,1.28.0-wmf.13,"à¦ªà¦¯à¦¼à¦²à¦¾ à¦ªà¦¾à¦¤à¦¾",https://bpy.wikipedia.org/wiki/%E0%A6%AA%E0%A6%AF%E0%A6%BC%E0%A6%B2%E0%A6%BE_%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE,à¦‰à¦‡à¦•à¦¿à¦ªà¦¿à¦¡à¦¿à¦¯à¦¼à¦¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bpy,,,UTC,,/wiki/$1,/w,/w/index.php,,//bpy.wikipedia.org,bpywiki,,8,200,a,,,,//bpy.wikipedia.org/static/images/project-logos/bpywiki.png,https://bpy.wikipedia.org/static/favicon/wikipedia.ico,bpy.wikipedia.org,,0.3954
200,Sinhalese,si,165836,24520,0,766716,74600,3,"2025-10-19 00:08:35",&#3523;&#3538;&#3458;&#3524;&#3517;,2932,&#3523;&#3538;&#3458;&#3524;&#3517;&#32;&#3511;&#3535;&#3522;&#3535;&#3520;,208,1.28.0-wmf.13,"à¶¸à·”à¶½à·Š à¶´à·’à¶§à·”à·€",https://si.wikipedia.org/wiki/%E0%B6%B8%E0%B7%94%E0%B6%BD%E0%B7%8A_%E0%B6%B4%E0%B7%92%E0%B6%A7%E0%B7%94%E0%B7%80,à·€à·’à¶šà·’à¶´à·“à¶©à·’à¶ºà·,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,si,,,UTC,,/wiki/$1,/w,/w/index.php,,//si.wikipedia.org,siwiki,,8,200,a,,,,//si.wikipedia.org/static/images/project-logos/siwiki.png,https://si.wikipedia.org/static/favicon/wikipedia.ico,si.wikipedia.org,,0.1479
339,Saraiki,skr,28565,24284,,64962,3772,2,"2025-10-19 00:08:03",&#1587;&#1585;&#1575;&#1574;&#1740;&#1705;&#1740;,0,,28,,"Ù¾ÛÙ„Ø§ Ù¾Ø±Øª",https://skr.wikipedia.org/wiki/%D9%BE%DB%81%D9%84%D8%A7_%D9%BE%D8%B1%D8%AA,ÙˆÚ©ÛŒÙ¾ÛŒÚˆÛŒØ§,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,skr,,,Asia/Karachi,,/wiki/$1,/w,/w/index.php,,//skr.wikipedia.org,skrwiki,,8,200,,,,,//skr.wikipedia.org/static/images/project-logos/skrwiki.png,https://skr.wikipedia.org/static/favicon/wikipedia.ico,skr.wikipedia.org,,0.8501
97,Quechua,qu,58211,24199,0,678801,33122,1,"2025-10-19 00:08:40","Runa Simi",0,Qhichwa_simi,65,1.28.0-wmf.13,"Qhapaq p'anqa",https://qu.wikipedia.org/wiki/Qhapaq_p%27anqa,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,qu,,,UTC,,/wiki/$1,/w,/w/index.php,,//qu.wikipedia.org,quwiki,,8,200,a,,,,//qu.wikipedia.org/static/images/project-logos/quwiki.png,https://qu.wikipedia.org/static/favicon/wikipedia.ico,qu.wikipedia.org,,0.4157
187,Navajo,nv,37319,22664,0,308408,19799,2,"2025-10-19 00:08:37","Din&#233; bizaad",736,"Din&#233; bizaad",22,1.28.0-wmf.13,"ÃiyisÃ­Ã­ Naaltsoos",https://nv.wikipedia.org/wiki/%C3%8Diyis%C3%AD%C3%AD_Naaltsoos,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nv,,,UTC,,/wiki/$1,/w,/w/index.php,,//nv.wikipedia.org,nvwiki,,8,200,a,,,,//nv.wikipedia.org/static/images/project-logos/nvwiki.png,https://nv.wikipedia.org/static/favicon/wikipedia.ico,nv.wikipedia.org,,0.6073
300,Mingrelian,xmf,41460,21901,,242490,21974,3,"2025-10-19 00:08:33","&#4315;&#4304;&#4320;&#4306;&#4304;&#4314;&#4323;&#4320;&#4312; (Margaluri)",0,,46,1.28.0-wmf.13,áƒ“áƒ£áƒ“áƒ®áƒáƒ¡áƒ·áƒšáƒ,https://xmf.wikipedia.org/wiki/%E1%83%93%E1%83%A3%E1%83%93%E1%83%AE%E1%83%90%E1%83%A1%E1%83%B7%E1%83%9A%E1%83%90,áƒ•áƒ˜áƒ™áƒ˜áƒžáƒ”áƒ“áƒ˜áƒ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,xmf,,,Asia/Tbilisi,,/wiki/$1,/w,/w/index.php,,//xmf.wikipedia.org,xmfwiki,,8,200,a,,,,//xmf.wikipedia.org/static/images/project-logos/xmfwiki.png,https://xmf.wikipedia.org/static/favicon/wikipedia.ico,xmf.wikipedia.org,,0.5282
190,Ossetian,os,76356,21356,0,589317,27102,3,"2025-10-19 00:08:27",&#1048;&#1088;&#1086;&#1085;&#1072;&#1091;,149,&#1048;&#1088;&#1086;&#1085;_&#230;&#1074;&#1079;&#1072;&#1075;,36,1.28.0-wmf.13,"Ð¡Ã¦Ð¹Ñ€Ð°Ð³ Ñ„Ð°Ñ€Ñ",https://os.wikipedia.org/wiki/%D0%A1%C3%A6%D0%B9%D1%80%D0%B0%D0%B3_%D1%84%D0%B0%D1%80%D1%81,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,os,,,UTC,,/wiki/$1,/w,/w/index.php,,//os.wikipedia.org,oswiki,,8,200,a,,,,//os.wikipedia.org/static/images/project-logos/oswiki.png,https://os.wikipedia.org/static/favicon/wikipedia.ico,os.wikipedia.org,,0.2797
268,"Central Bicolano",bcl,49778,21062,0,297381,28827,4,"2025-10-19 00:08:22",Bikol,798,"Tataramon na Bikol",144,1.28.0-wmf.13,"Panginot na Pahina",https://bcl.wikipedia.org/wiki/Panginot_na_Pahina,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bcl,,,UTC,,/wiki/$1,/w,/w/index.php,,//bcl.wikipedia.org,bclwiki,,8,200,a,,,,//bcl.wikipedia.org/static/images/project-logos/bclwiki.png,https://bcl.wikipedia.org/static/favicon/wikipedia.ico,bcl.wikipedia.org,,0.4231
109,Pashto,ps,74585,20740,1,355944,37073,3,"2025-10-19 00:08:31",&#1662;&#1690;&#1578;&#1608;,1815,&#1662;&#1690;&#1578;&#1608;,75,1.28.0-wmf.13,"Ù„ÙˆÙ…Ú“ÛŒ Ù…Ø®",https://ps.wikipedia.org/wiki/%D9%84%D9%88%D9%85%DA%93%DB%8C_%D9%85%D8%AE,ÙˆÙŠÚ©ÙŠÙ¾ÛÚ‰ÙŠØ§,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ps,,,UTC,,/wiki/$1,/w,/w/index.php,,//ps.wikipedia.org,pswiki,,8,200,a,,,,//ps.wikipedia.org/static/images/project-logos/pswiki.png,https://ps.wikipedia.org/static/favicon/wikipedia.ico,ps.wikipedia.org,,0.2781
291,"North Frisian",frr,51131,20606,0,274763,23090,4,"2025-10-19 00:08:29",Nordfriisk,1479,,31,1.28.0-wmf.13,Wikipedia:Hoodsid,https://frr.wikipedia.org/wiki/Wikipedia:Hoodsid,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,frr,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//frr.wikipedia.org,frrwiki,,8,200,a,,,,//frr.wikipedia.org/static/images/project-logos/frrwiki.png,https://frr.wikipedia.org/static/favicon/wikipedia.ico,frr.wikipedia.org,,0.4030
130,Oriya,or,84866,19882,1,568722,39829,4,"2025-10-19 00:08:24",&#2835;&#2908;&#2879;&#2822;,170,&#2835;&#2849;&#2876;&#2879;&#2822;,93,1.28.0-wmf.13,"à¬ªà­à¬°à¬§à¬¾à¬¨ à¬ªà­ƒà¬·à­à¬ à¬¾",https://or.wikipedia.org/wiki/%E0%AC%AA%E0%AD%8D%E0%AC%B0%E0%AC%A7%E0%AC%BE%E0%AC%A8_%E0%AC%AA%E0%AD%83%E0%AC%B7%E0%AD%8D%E0%AC%A0%E0%AC%BE,à¬‰à¬‡à¬•à¬¿à¬ªà¬¿à¬¡à¬¼à¬¿à¬†,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,or,,,Asia/Kolkata,,/wiki/$1,/w,/w/index.php,,//or.wikipedia.org,orwiki,,8,200,a,,,,//or.wikipedia.org/static/images/project-logos/orwiki.png,https://or.wikipedia.org/static/favicon/wikipedia.ico,or.wikipedia.org,,0.2343
115,Assamese,as,114466,19808,0,543960,46392,6,"2025-10-19 00:08:11",&#2437;&#2488;&#2478;&#2496;&#2527;&#2494;,2336,"&#2437;&#2488;&#2478;&#2496;&#2479;&#2492;&#2494; &#2477;&#2494;&#2487;&#2494; &#2438;&#2544;&#2497; &#2482;&#2495;&#2474;&#2495;",166,1.28.0-wmf.13,à¦¬à§‡à¦Ÿà§à¦ªà¦¾à¦¤,https://as.wikipedia.org/wiki/%E0%A6%AC%E0%A7%87%E0%A6%9F%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A6%A4,"à¦…à¦¸à¦®à§€à¦¯à¦¼à¦¾ à§±à¦¿à¦•à¦¿à¦ªà¦¿à¦¡à¦¿à¦¯à¦¼à¦¾","MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,as,,,UTC,,/wiki/$1,/w,/w/index.php,,//as.wikipedia.org,aswiki,,8,200,a,,,,//as.wikipedia.org/static/images/project-logos/aswiki.png,https://as.wikipedia.org/static/favicon/wikipedia.ico,as.wikipedia.org,,0.1730
132,Sindhi,sd,69513,19526,0,336416,20869,4,"2025-10-19 00:08:20",&#1587;&#1606;&#1676;&#1610;&#1548;&#32;&#1587;&#1606;&#1583;&#1726;&#1740;&#32;&#1548;&#32;&#2360;&#2367;&#2344;&#2381;&#2343;,158,&#1587;&#1606;&#1676;&#1610;&#32;&#1659;&#1608;&#1604;&#1610;,51,1.28.0-wmf.13,"Ù…ÙÚ© ØµÙØ­Ùˆ",https://sd.wikipedia.org/wiki/%D9%85%D9%8F%DA%A9_%D8%B5%D9%81%D8%AD%D9%88,ÙˆÚªÙŠÙ¾ÙŠÚŠÙŠØ§,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sd,,,UTC,,/wiki/$1,/w,/w/index.php,,//sd.wikipedia.org,sdwiki,,8,200,a,,,,//sd.wikipedia.org/static/images/project-logos/sdwiki.png,https://sd.wikipedia.org/static/favicon/wikipedia.ico,sd.wikipedia.org,,0.2809
205,Tumbuka,tum,39185,18792,0,106439,10486,4,"2025-10-19 00:08:18",chiTumbuka,138,ChiTumbuka,20,1.28.0-wmf.13,"Jani likulu",https://tum.wikipedia.org/wiki/Jani_likulu,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,tum,,,UTC,,/wiki/$1,/w,/w/index.php,,//tum.wikipedia.org,tumwiki,,8,200,a,,,,//tum.wikipedia.org/static/images/project-logos/tumwiki.png,https://tum.wikipedia.org/static/favicon/wikipedia.ico,tum.wikipedia.org,,0.4796
278,Sakha,sah,53701,17741,0,420625,27744,4,"2025-10-19 00:08:16","&#1057;&#1072;&#1093;&#1072; &#1090;&#1099;&#1083;&#1072; (Saxa Tyla)",1765,"&#1057;&#1072;&#1093;&#1072; &#1090;&#1099;&#1083;&#1072;",51,1.28.0-wmf.13,"Ð¡Ò¯Ñ€Ò¯Ð½ ÑÐ¸Ñ€ÑÐ¹",https://sah.wikipedia.org/wiki/%D0%A1%D2%AF%D1%80%D2%AF%D0%BD_%D1%81%D0%B8%D1%80%D1%8D%D0%B9,Ð‘Ð¸ÐºÐ¸Ð¿Ð¸ÑÐ´ÑŒÐ¸Ð¹Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sah,,,UTC,,/wiki/$1,/w,/w/index.php,,//sah.wikipedia.org,sahwiki,,8,200,a,,,,//sah.wikipedia.org/static/images/project-logos/sahwiki.png,https://sah.wikipedia.org/static/favicon/wikipedia.ico,sah.wikipedia.org,,0.3304
230,Samogitian,bat-smg,30045,17274,0,362225,28133,4,"2025-10-19 00:08:14",&#381;emait&#279;&#353;ka,109,&#381;emaitiu_kalba,31,1.28.0-wmf.13,"PÄ—rms poslapis",https://bat-smg.wikipedia.org/wiki/P%C4%97rms_poslapis,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sgs,,,Europe/Vilnius,,/wiki/$1,/w,/w/index.php,,//bat-smg.wikipedia.org,bat_smgwiki,,8,200,a,,,,//bat-smg.wikipedia.org/static/images/project-logos/bat_smgwiki.png,https://bat-smg.wikipedia.org/static/favicon/wikipedia.ico,bat-smg.wikipedia.org,,0.5749
262,"Min Dong",cdo,33543,16683,0,103995,23984,3,"2025-10-19 00:08:09",&#77;&#236;&#110;&#103;&#45;&#100;&#277;&#804;&#110;&#103;&#45;&#110;&#103;&#7795;&#772;,0,&#77;&#236;&#110;&#103;&#45;&#100;&#277;&#804;&#110;&#103;&#45;&#110;&#103;&#7795;&#772;,35,1.28.0-wmf.13,"TÃ u HiÄ•k",https://cdo.wikipedia.org/wiki/T%C3%A0u_Hi%C4%95k,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,cdo,,,UTC,,/wiki/$1,/w,/w/index.php,,//cdo.wikipedia.org,cdowiki,,8,200,a,,,,//cdo.wikipedia.org/static/images/project-logos/cdowiki.png,https://cdo.wikipedia.org/static/favicon/wikipedia.ico,cdo.wikipedia.org,,0.4974
121,"Scottish Gaelic",gd,32578,16009,1,579157,30953,5,"2025-10-19 00:08:07",G&#224;idhlig,290,G&#224;idhlig,44,1.28.0-wmf.13,PrÃ¬omh-Dhuilleag,https://gd.wikipedia.org/wiki/Pr%C3%AComh-Dhuilleag,Uicipeid,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gd,,,UTC,,/wiki/$1,/w,/w/index.php,,//gd.wikipedia.org,gdwiki,,8,200,a,,,,//gd.wikipedia.org/static/images/project-logos/gdwiki.png,https://gd.wikipedia.org/static/favicon/wikipedia.ico,gd.wikipedia.org,,0.4914
151,Buginese,bug,20466,15955,0,205544,14724,1,"2025-10-19 00:08:05","Basa Ugi",0,"&#6661;&#6679;&#6668;&#6673; &#6677;&#6680;&#6657;&#6679;",16,1.28.0-wmf.13,Watangpola,https://bug.wikipedia.org/wiki/Watangpola,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bug,,,UTC,,/wiki/$1,/w,/w/index.php,,//bug.wikipedia.org,bugwiki,,8,200,a,,,,//bug.wikipedia.org/static/images/project-logos/bugwiki.png,https://bug.wikipedia.org/static/favicon/wikipedia.ico,bug.wikipedia.org,,0.7796
55,Yiddish,yi,44368,15613,1,597552,57946,3,"2025-10-19 00:08:01",&#1497;&#1497;&#1460;&#1491;&#1497;&#1513;,985,&#1497;&#1497;&#1491;&#1497;&#1513;,55,1.28.0-wmf.13,"×”×•×™×¤×˜ ×–×™×™×˜",https://yi.wikipedia.org/wiki/%D7%94%D7%95%D7%99%D7%A4%D7%98_%D7%96%D7%99%D7%99%D7%98,×°×™×§×™×¤Ö¼×¢×“×™×¢,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,yi,,,UTC,,/wiki/$1,/w,/w/index.php,,//yi.wikipedia.org,yiwiki,,8,200,a,,,,//yi.wikipedia.org/static/images/project-logos/yiwiki.png,https://yi.wikipedia.org/static/favicon/wikipedia.ico,yi.wikipedia.org,,0.3519
114,Amharic,am,46412,15453,0,386911,52817,1,"2025-10-19 00:07:58",&#4768;&#4635;&#4653;&#4763;,1359,&#4768;&#4635;&#4653;&#4763;,111,1.28.0-wmf.13,"á‹‹áŠ“á‹ áŒˆáŒ½",https://am.wikipedia.org/wiki/%E1%8B%8B%E1%8A%93%E1%8B%8D_%E1%8C%88%E1%8C%BD,á‹áŠ­á”á‹²á‹«,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,am,,,UTC,,/wiki/$1,/w,/w/index.php,,//am.wikipedia.org,amwiki,,8,200,a,,,,//am.wikipedia.org/static/images/project-logos/amwiki.png,https://am.wikipedia.org/static/favicon/wikipedia.ico,am.wikipedia.org,,0.3330
172,Ilokano,ilo,70513,15430,0,404129,19213,2,"2025-10-19 00:07:56",Ilokano,0,"Pagsasao nga Iloko",56,1.28.0-wmf.13,"Umuna a Panid",https://ilo.wikipedia.org/wiki/Umuna_a_Panid,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ilo,,,UTC,,/wiki/$1,/w,/w/index.php,,//ilo.wikipedia.org,ilowiki,,8,200,a,,,,//ilo.wikipedia.org/static/images/project-logos/ilowiki.png,https://ilo.wikipedia.org/static/favicon/wikipedia.ico,ilo.wikipedia.org,,0.2188
180,Limburgish,li,68614,15128,0,483049,32013,7,"2025-10-19 00:07:54",Limburgs,622,Limburgs,37,1.28.0-wmf.13,Veurblaad,https://li.wikipedia.org/wiki/Veurblaad,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,li,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//li.wikipedia.org,liwiki,,8,200,a,,,,//li.wikipedia.org/static/images/project-logos/liwiki.png,https://li.wikipedia.org/static/favicon/wikipedia.ico,li.wikipedia.org,,0.2205
184,Neapolitan,nap,24152,14935,0,670524,33081,3,"2025-10-19 00:07:52",Nnapulitano,287,"Lengua napulitana",36,1.28.0-wmf.13,"Paggena prencepale",https://nap.wikipedia.org/wiki/Paggena_prencepale,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nap,,,Europe/Rome,,/wiki/$1,/w,/w/index.php,,//nap.wikipedia.org,napwiki,,8,200,a,,,,//nap.wikipedia.org/static/images/project-logos/napwiki.png,https://nap.wikipedia.org/static/favicon/wikipedia.ico,nap.wikipedia.org,,0.6184
323,Gorontalo,gor,24226,14842,,61506,7560,3,"2025-10-19 00:07:50",Hulontalo,0,,44,,"Halaman Bungaliyo",https://gor.wikipedia.org/wiki/Halaman_Bungaliyo,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gor,,,Asia/Makassar,,/wiki/$1,/w,/w/index.php,,//gor.wikipedia.org,gorwiki,,8,200,,,,,//gor.wikipedia.org/static/images/project-logos/gorwiki.png,https://gor.wikipedia.org/static/favicon/wikipedia.ico,gor.wikipedia.org,,0.6126
306,Maithili,mai,45060,14237,,269941,16189,4,"2025-10-19 00:07:48",&#2350;&#2376;&#2341;&#2367;&#2354;&#2368;,126,,62,1.28.0-wmf.13,"à¤¸à¤®à¥à¤®à¥à¤– à¤ªà¤¨à¥à¤¨à¤¾",https://mai.wikipedia.org/wiki/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A5%81%E0%A4%96_%E0%A4%AA%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%BE,à¤µà¤¿à¤•à¤¿à¤ªà¤¿à¤¡à¤¿à¤¯à¤¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,mai,,,Asia/Kathmandu,,/wiki/$1,/w,/w/index.php,,//mai.wikipedia.org,maiwiki,,8,200,a,,,,//mai.wikipedia.org/static/images/project-logos/maiwiki.png,https://mai.wikipedia.org/static/favicon/wikipedia.ico,mai.wikipedia.org,,0.3160
73,Faroese,fo,41096,14175,41,385321,33242,3,"2025-10-19 00:07:45",F&#248;royskt,0,"F&oslash;royskt (m&aacute;l)",103,1.28.0-wmf.13,ForsÃ­Ã°a,https://fo.wikipedia.org/wiki/Fors%C3%AD%C3%B0a,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,fo,,,UTC,,/wiki/$1,/w,/w/index.php,,//fo.wikipedia.org,fowiki,,8,200,a,,,,//fo.wikipedia.org/static/images/project-logos/fowiki.png,https://fo.wikipedia.org/static/favicon/wikipedia.ico,fo.wikipedia.org,,0.3449
249,"Upper Sorbian",hsb,36289,14169,0,387666,27289,4,"2025-10-19 00:07:43",&#72;&#111;&#114;&#110;&#106;&#111;&#115;&#101;&#114;&#98;&#115;&#99;&#101;,126,Hornjoserb&#353;&#263;ina,48,1.28.0-wmf.13,"HÅ‚owna strona",https://hsb.wikipedia.org/wiki/H%C5%82owna_strona,Wikipedija,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,hsb,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//hsb.wikipedia.org,hsbwiki,,8,200,a,,,,//hsb.wikipedia.org/static/images/project-logos/hsbwiki.png,https://hsb.wikipedia.org/static/favicon/wikipedia.ico,hsb.wikipedia.org,,0.3904
325,Shan,shn,33687,14143,,114500,5666,2,"2025-10-19 00:07:39",&#4213;&#4226;&#4194;&#4121;&#4154;&#4152;&#4112;&#4230;&#4152;&#4124;&#4144;&#4100;&#4154;,74,,25,,á¼á‚ƒá‚ˆá‚á€°á€á€ºá‚á‚…áµá€ºá‚ˆ,https://shn.wikipedia.org/wiki/%E1%81%BC%E1%82%83%E1%82%88%E1%82%81%E1%80%B0%E1%80%9D%E1%80%BA%E1%82%81%E1%82%85%E1%81%B5%E1%80%BA%E1%82%88,á€á€®á‚‡á¶á€®á‚‡á½á€®á€¸á€á€®á€¸á€šá‚ƒá€¸,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,shn,,,UTC,,/wiki/$1,/w,/w/index.php,,//shn.wikipedia.org,shnwiki,,8,200,,,,,//shn.wikipedia.org/static/images/project-logos/shnwiki.png,https://shn.wikipedia.org/static/favicon/wikipedia.ico,shn.wikipedia.org,,0.4198
240,Banyumasan,map-bms,30441,13940,0,221585,19157,1,"2025-10-19 00:07:41","Basa Banyumasan",452,Basa_Banyumasan,50,1.28.0-wmf.13,"Kaca Utama",https://map-bms.wikipedia.org/wiki/Kaca_Utama,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,map-bms,,,UTC,,/wiki/$1,/w,/w/index.php,,//map-bms.wikipedia.org,map_bmswiki,,8,200,a,,,,//map-bms.wikipedia.org/static/images/project-logos/idwiki.png,https://map-bms.wikipedia.org/static/favicon/wikipedia.ico,map-bms.wikipedia.org,,0.4579
258,"Classical Chinese",zh-classical,115775,13831,0,424050,110062,6,"2025-10-19 00:07:37",&#21476;&#25991;&#32;&#47;&#32;&#25991;&#35328;&#25991;,0,&#25991;&#35328;,56,1.28.0-wmf.13,ç¶­åŸºå¤§å…¸:å·é¦–,https://zh-classical.wikipedia.org/wiki/%E7%B6%AD%E5%9F%BA%E5%A4%A7%E5%85%B8:%E5%8D%B7%E9%A6%96,ç¶­åŸºå¤§å…¸,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lzh,,,UTC,,/wiki/$1,/w,/w/index.php,,//zh-classical.wikipedia.org,zh_classicalwiki,,8,200,a,,,,//zh-classical.wikipedia.org/static/images/project-logos/zh_classicalwiki.png,https://zh-classical.wikipedia.org/static/favicon/wikipedia.ico,zh-classical.wikipedia.org,,0.1195
